Cloud-J v7.5A NEW cloud scattering and absorption:  17:18 bin edge now 485 nm, 18:19 = 778 nm (RRTMG)
  03 = liquid-water Mie, ice-water irregular&warm, ice-water hexagonal&cold
  06 = number of effective radii (microns)
Use bin#12 for bins#1:#11 (very little light in trop)
water clouds use std Mie with liquid-water refr index & C1/Deirmenjian gamma distrib: alfa=6, Reff given, rho=1.00
ice   clouds use Mie with ice-water refr index to get PI0, Q, rho = 0.917
           scattering uses Mishchenko 8-term phase fn for all sizes with cold (hexag) & warm (irreg)
FJ# Weff Reff  Geff  NReal NImag   Q-ext PI0=ssa P1:P7
Liquid Water 1.00000
14 0.310  3.0  19.5 1.332 5.1E-09 2.142 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
14 0.310  6.0  78.2 1.332 5.1E-09 2.088 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
14 0.310 12.0 312.8 1.332 5.1E-09 2.055 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
14 0.310 24.0 1251. 1.332 5.1E-09 2.034 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
14 0.310 48.0 5004. 1.332 5.1E-09 2.022 0.99999 2.435 3.712 4.756 5.960 6.908 7.865 8.954
14 0.310 95.519927. 1.332 5.1E-09 2.014 0.99998 2.435 3.712 4.756 5.960 6.908 7.865 8.954

15 0.316  3.0  19.5 1.331 4.8E-09 2.138 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
15 0.316  6.0  78.2 1.331 4.8E-09 2.089 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
15 0.316 12.0 312.8 1.331 4.8E-09 2.056 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
15 0.316 24.0 1251. 1.331 4.8E-09 2.035 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
15 0.316 48.0 5004. 1.331 4.8E-09 2.022 0.99999 2.435 3.712 4.756 5.960 6.908 7.865 8.954
15 0.316 95.519927. 1.331 4.8E-09 2.014 0.99998 2.435 3.712 4.756 5.960 6.908 7.865 8.954

16 0.333  3.0  19.5 1.328 4.3E-09 2.142 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
16 0.333  6.0  78.2 1.328 4.3E-09 2.089 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
16 0.333 12.0 312.8 1.328 4.3E-09 2.058 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
16 0.333 24.0 1251. 1.328 4.3E-09 2.036 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
16 0.333 48.0 5004. 1.328 4.3E-09 2.023 0.99999 2.435 3.712 4.756 5.960 6.908 7.865 8.954
16 0.333 95.519927. 1.328 4.3E-09 2.014 0.99999 2.435 3.712 4.756 5.960 6.908 7.865 8.954

17 0.429  3.0  19.5 1.318 2.2E-09 2.173 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
17 0.429  6.0  78.2 1.318 2.2E-09 2.107 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
17 0.429 12.0 312.8 1.318 2.2E-09 2.068 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
17 0.429 24.0 1251. 1.318 2.2E-09 2.043 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
17 0.429 48.0 5004. 1.318 2.2E-09 2.027 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
17 0.429 95.519927. 1.318 2.2E-09 2.017 0.99999 2.435 3.712 4.756 5.960 6.908 7.865 8.954

18 0.631  3.0  19.5 1.309 2.0E-08 2.227 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
18 0.631  6.0  78.2 1.309 2.0E-08 2.140 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
18 0.631 12.0 312.8 1.309 2.0E-08 2.088 1.00000 2.435 3.712 4.756 5.960 6.908 7.865 8.954
18 0.631 24.0 1251. 1.309 2.0E-08 2.055 0.99999 2.435 3.712 4.756 5.960 6.908 7.865 8.954
18 0.631 48.0 5004. 1.309 2.0E-08 2.035 0.99998 2.435 3.712 4.756 5.960 6.908 7.865 8.954
18 0.631 95.519927. 1.309 2.0E-08 2.022 0.99997 2.435 3.712 4.756 5.960 6.908 7.865 8.954

19 0.973  3.0  19.5 1.302 1.7E-06 2.319 0.99994 2.435 3.712 4.756 5.960 6.908 7.865 8.954
19 0.973  6.0  78.2 1.302 1.7E-06 2.196 0.99987 2.435 3.712 4.756 5.960 6.908 7.865 8.954
19 0.973 12.0 312.8 1.302 1.7E-06 2.120 0.99974 2.435 3.712 4.756 5.960 6.908 7.865 8.954
19 0.973 24.0 1251. 1.302 1.7E-06 2.074 0.99953 2.435 3.712 4.756 5.960 6.908 7.865 8.954
19 0.973 48.0 5004. 1.302 1.7E-06 2.046 0.99909 2.435 3.712 4.756 5.960 6.908 7.865 8.954
19 0.973 95.519927. 1.302 1.7E-06 2.029 0.99822 2.435 3.712 4.756 5.960 6.908 7.865 8.954

20 1.270  3.0  19.5 1.297 1.3E-05 2.398 0.99965 2.435 3.712 4.756 5.960 6.908 7.865 8.954
20 1.270  6.0  78.2 1.297 1.3E-05 2.233 0.99922 2.435 3.712 4.756 5.960 6.908 7.865 8.954
20 1.270 12.0 312.8 1.297 1.3E-05 2.144 0.99848 2.435 3.712 4.756 5.960 6.908 7.865 8.954
20 1.270 24.0 1251. 1.297 1.3E-05 2.089 0.99718 2.435 3.712 4.756 5.960 6.908 7.865 8.954
20 1.270 48.0 5004. 1.297 1.3E-05 2.055 0.99459 2.435 3.712 4.756 5.960 6.908 7.865 8.954
20 1.270 95.519927. 1.297 1.3E-05 2.035 0.98954 2.435 3.712 4.756 5.960 6.908 7.865 8.954

21 1.448  3.0  19.5 1.293 2.4E-04 2.498 0.99473 2.435 3.712 4.756 5.960 6.908 7.865 8.954
21 1.448  6.0  78.2 1.293 2.4E-04 2.260 0.98843 2.435 3.712 4.756 5.960 6.908 7.865 8.954
21 1.448 12.0 312.8 1.293 2.4E-04 2.157 0.97815 2.435 3.712 4.756 5.960 6.908 7.865 8.954
21 1.448 24.0 1251. 1.293 2.4E-04 2.097 0.95928 2.435 3.712 4.756 5.960 6.908 7.865 8.954
21 1.448 48.0 5004. 1.293 2.4E-04 2.060 0.92463 2.435 3.712 4.756 5.960 6.908 7.865 8.954
21 1.448 95.519927. 1.293 2.4E-04 2.038 0.86525 2.435 3.712 4.756 5.960 6.908 7.865 8.954

22 1.768  3.0  19.5 1.284 2.2E-04 2.777 0.99646 2.435 3.712 4.756 5.960 6.908 7.865 8.954
22 1.768  6.0  78.2 1.284 2.2E-04 2.296 0.99132 2.435 3.712 4.756 5.960 6.908 7.865 8.954
22 1.768 12.0 312.8 1.284 2.2E-04 2.181 0.98320 2.435 3.712 4.756 5.960 6.908 7.865 8.954
22 1.768 24.0 1251. 1.284 2.2E-04 2.111 0.96845 2.435 3.712 4.756 5.960 6.908 7.865 8.954
22 1.768 48.0 5004. 1.284 2.2E-04 2.069 0.94107 2.435 3.712 4.756 5.960 6.908 7.865 8.954
22 1.768 95.519927. 1.284 2.2E-04 2.044 0.89272 2.435 3.712 4.756 5.960 6.908 7.865 8.954

23 2.040  3.0  19.5 1.272 1.2E-03 3.023 0.98526 2.435 3.712 4.756 5.960 6.908 7.865 8.954
23 2.040  6.0  78.2 1.272 1.2E-03 2.329 0.96215 2.435 3.712 4.756 5.960 6.908 7.865 8.954
23 2.040 12.0 312.8 1.272 1.2E-03 2.203 0.92788 2.435 3.712 4.756 5.960 6.908 7.865 8.954
23 2.040 24.0 1251. 1.272 1.2E-03 2.123 0.87303 2.435 3.712 4.756 5.960 6.908 7.865 8.954
23 2.040 48.0 5004. 1.272 1.2E-03 2.076 0.78764 2.435 3.712 4.756 5.960 6.908 7.865 8.954
23 2.040 95.519927. 1.272 1.2E-03 2.048 0.68071 2.435 3.712 4.756 5.960 6.908 7.865 8.954

24 2.309  3.0  19.5 1.251 4.7E-04 3.135 0.99517 2.435 3.712 4.756 5.960 6.908 7.865 8.954
24 2.309  6.0  78.2 1.251 4.7E-04 2.402 0.98722 2.435 3.712 4.756 5.960 6.908 7.865 8.954
24 2.309 12.0 312.8 1.251 4.7E-04 2.225 0.97304 2.435 3.712 4.756 5.960 6.908 7.865 8.954
24 2.309 24.0 1251. 1.251 4.7E-04 2.136 0.94992 2.435 3.712 4.756 5.960 6.908 7.865 8.954
24 2.309 48.0 5004. 1.251 4.7E-04 2.084 0.90868 2.435 3.712 4.756 5.960 6.908 7.865 8.954
24 2.309 95.519927. 1.251 4.7E-04 2.052 0.84015 2.435 3.712 4.756 5.960 6.908 7.865 8.954

25 2.752  3.0  19.5 1.127 1.1E-01 1.733 0.44265 2.435 3.712 4.756 5.960 6.908 7.865 8.954
25 2.752  6.0  78.2 1.127 1.1E-01 2.141 0.49148 2.435 3.712 4.756 5.960 6.908 7.865 8.954
25 2.752 12.0 312.8 1.127 1.1E-01 2.156 0.49398 2.435 3.712 4.756 5.960 6.908 7.865 8.954
25 2.752 24.0 1251. 1.127 1.1E-01 2.106 0.50188 2.435 3.712 4.756 5.960 6.908 7.865 8.954
25 2.752 48.0 5004. 1.127 1.1E-01 2.071 0.51136 2.435 3.712 4.756 5.960 6.908 7.865 8.954
25 2.752 95.519927. 1.127 1.1E-01 2.048 0.51702 2.435 3.712 4.756 5.960 6.908 7.865 8.954

26 3.408  3.0  19.5 1.499 1.5E-01 2.764 0.54304 2.435 3.712 4.756 5.960 6.908 7.865 8.954
26 3.408  6.0  78.2 1.499 1.5E-01 2.410 0.49323 2.435 3.712 4.756 5.960 6.908 7.865 8.954
26 3.408 12.0 312.8 1.499 1.5E-01 2.254 0.51309 2.435 3.712 4.756 5.960 6.908 7.865 8.954
26 3.408 24.0 1251. 1.499 1.5E-01 2.161 0.53070 2.435 3.712 4.756 5.960 6.908 7.865 8.954
26 3.408 48.0 5004. 1.499 1.5E-01 2.103 0.54078 2.435 3.712 4.756 5.960 6.908 7.865 8.954
26 3.408 95.519927. 1.499 1.5E-01 2.065 0.54592 2.435 3.712 4.756 5.960 6.908 7.865 8.954

27 5.383  3.0  19.5 1.326 3.1E-02 2.114 0.82799 2.435 3.712 4.756 5.960 6.908 7.865 8.954
27 5.383  6.0  78.2 1.326 3.1E-02 2.992 0.78680 2.435 3.712 4.756 5.960 6.908 7.865 8.954
27 5.383 12.0 312.8 1.326 3.1E-02 2.403 0.62381 2.435 3.712 4.756 5.960 6.908 7.865 8.954
27 5.383 24.0 1251. 1.326 3.1E-02 2.234 0.54380 2.435 3.712 4.756 5.960 6.908 7.865 8.954
27 5.383 48.0 5004. 1.326 3.1E-02 2.144 0.52357 2.435 3.712 4.756 5.960 6.908 7.865 8.954
27 5.383 95.519927. 1.326 3.1E-02 2.090 0.52662 2.435 3.712 4.756 5.960 6.908 7.865 8.954
------------end-----
