FJX_scat-geo.dat v7.5A RRTMG S27 w/ 17:18 = 485nm for GEOMIP, fixed 220K, 75wt%, width=1.25
  15  from Tilmes et al specs for GeoMIP, uses same wavel, nr, ni as FJX_scat-ssa.dat
bin  wavel  nr     ni      Q       pi0      P1    P2    P3    P4    P5    P6    P7
SSA-GeoM:   Reff    Geff    dens     T(K)     wt%   (15 wavels 0.02 to 5.0 microns)
  SSA-GeoM  0.0200  0.0011  1.7463   220.0    75.0
26  3.4040  1.3620 1.8E-01 0.02882 0.00023 0.005 0.500 0.001 0.000 0.000 0.000 0.000
27  5.3615  1.4150 2.2E-01 0.02198 0.00006 0.002 0.500 0.000 0.000 0.000 0.000 0.000
  SSA-GeoM  0.0800  0.0173  1.7463   220.0    75.0
 5  0.2020  1.5120 0.0E+00 2.60279 1.00000 2.067 2.210 1.683 1.037 0.504 0.231 0.078
 6  0.2081  1.5120 0.0E+00 2.48866 1.00000 2.050 2.148 1.591 0.952 0.442 0.195 0.063
 7  0.2111  1.5120 0.0E+00 2.43366 1.00000 2.041 2.117 1.547 0.912 0.414 0.180 0.056
 8  0.2140  1.5120 0.0E+00 2.38124 1.00000 2.033 2.088 1.505 0.875 0.389 0.166 0.051
 9  0.2618  1.4790 0.0E+00 1.44052 1.00000 1.906 1.674 0.941 0.439 0.143 0.044 0.010
10  0.2670  1.4760 0.0E+00 1.36204 1.00000 1.890 1.634 0.895 0.407 0.129 0.038 0.009
11  0.2770  1.4710 0.0E+00 1.22557 1.00000 1.857 1.559 0.812 0.353 0.106 0.029 0.006
12  0.2946  1.4630 0.0E+00 1.01931 1.00000 1.793 1.436 0.690 0.275 0.076 0.019 0.004
13  0.3032  1.4590 0.0E+00 0.93084 1.00000 1.758 1.380 0.639 0.245 0.065 0.015 0.003
14  0.3100  1.4570 0.0E+00 0.87098 1.00000 1.729 1.337 0.602 0.223 0.057 0.013 0.002
15  0.3164  1.4570 0.0E+00 0.82541 1.00000 1.701 1.298 0.569 0.205 0.051 0.011 0.002
16  0.3332  1.4570 0.0E+00 0.71809 1.00000 1.625 1.201 0.495 0.165 0.038 0.007 0.001
17  0.4290  1.4450 0.0E+00 0.32698 1.00000 1.156 0.822 0.258 0.056 0.009 0.001 0.000
